code,name,sido,sigungu,eupmyeondong,ri,status,level,parent_code,sido_abbr,sido_en,name_en
4813000100,경상남도 울산시 학산동,경상남도,울산시,학산동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Haksan-dong
4813000200,경상남도 울산시 학성동,경상남도,울산시,학성동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hakseong-dong
4813000300,경상남도 울산시 복산동,경상남도,울산시,복산동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Boksan-dong
4813000400,경상남도 울산시 북정동,경상남도,울산시,북정동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Bukjeong-dong
4813000500,경상남도 울산시 옥교동,경상남도,울산시,옥교동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Okgyo-dong
4813000600,경상남도 울산시 성남동,경상남도,울산시,성남동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seongnam-dong
4813000700,경상남도 울산시 교동,경상남도,울산시,교동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Gyo-dong
4813000800,경상남도 울산시 우정동,경상남도,울산시,우정동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Ujeong-dong
4813000900,경상남도 울산시 성안동,경상남도,울산시,성안동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seongan-dong
4813001000,경상남도 울산시 유곡동,경상남도,울산시,유곡동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yugok-dong
4813001100,경상남도 울산시 태화동,경상남도,울산시,태화동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Taehwa-dong
4813001200,경상남도 울산시 다운동,경상남도,울산시,다운동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Daun-dong
4813001300,경상남도 울산시 무거동,경상남도,울산시,무거동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Mugeo-dong
4813001400,경상남도 울산시 옥동,경상남도,울산시,옥동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Ok-dong
4813001500,경상남도 울산시 두왕동,경상남도,울산시,두왕동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Duwang-dong
4813001600,경상남도 울산시 신정동,경상남도,울산시,신정동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Sinjeong-dong
4813001700,경상남도 울산시 달동,경상남도,울산시,달동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Dal-dong
4813001800,경상남도 울산시 삼산동,경상남도,울산시,삼산동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Samsan-dong
4813001900,경상남도 울산시 여천동,경상남도,울산시,여천동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yeocheon-dong
4813002000,경상남도 울산시 야음동,경상남도,울산시,야음동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yaeum-dong
4813002100,경상남도 울산시 선암동,경상남도,울산시,선암동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seonam-dong
4813002200,경상남도 울산시 상개동,경상남도,울산시,상개동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Sanggae-dong
4813002300,경상남도 울산시 부곡동,경상남도,울산시,부곡동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Bugok-dong
4813002400,경상남도 울산시 고사동,경상남도,울산시,고사동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Gosa-dong
4813002500,경상남도 울산시 성암동,경상남도,울산시,성암동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seongam-dong
4813002600,경상남도 울산시 황성동,경상남도,울산시,황성동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hwangseong-dong
4813002700,경상남도 울산시 용연동,경상남도,울산시,용연동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yongyeon-dong
4813002800,경상남도 울산시 남화동,경상남도,울산시,남화동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Namhwa-dong
4813002900,경상남도 울산시 용잠동,경상남도,울산시,용잠동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yongjam-dong
4813003000,경상남도 울산시 장생포동,경상남도,울산시,장생포동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Jangsaengpo-dong
4813003100,경상남도 울산시 매암동,경상남도,울산시,매암동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Maeam-dong
4813003200,경상남도 울산시 방어동,경상남도,울산시,방어동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Bangeo-dong
4813003300,경상남도 울산시 화정동,경상남도,울산시,화정동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hwajeong-dong
4813003400,경상남도 울산시 일산동,경상남도,울산시,일산동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Ilsan-dong
4813003500,경상남도 울산시 전하동,경상남도,울산시,전하동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Jeonha-dong
4813003600,경상남도 울산시 미포동,경상남도,울산시,미포동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Mipo-dong
4813003700,경상남도 울산시 주전동,경상남도,울산시,주전동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Jujeon-dong
4813003800,경상남도 울산시 동부동,경상남도,울산시,동부동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Dongbu-dong
4813003900,경상남도 울산시 서부동,경상남도,울산시,서부동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seobu-dong
4813004000,경상남도 울산시 염포동,경상남도,울산시,염포동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yeompo-dong
4813004100,경상남도 울산시 양정동,경상남도,울산시,양정동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yangjeong-dong
4813004200,경상남도 울산시 효문동,경상남도,울산시,효문동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hyomun-dong
4813004300,경상남도 울산시 명촌동,경상남도,울산시,명촌동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Myeongchon-dong
4813004400,경상남도 울산시 진장동,경상남도,울산시,진장동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Jinjang-dong
4813004500,경상남도 울산시 연암동,경상남도,울산시,연암동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yeonam-dong
4813004600,경상남도 울산시 화봉동,경상남도,울산시,화봉동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hwabong-dong
4813004700,경상남도 울산시 송정동,경상남도,울산시,송정동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Songjeong-dong
4813004800,경상남도 울산시 장현동,경상남도,울산시,장현동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Janghyeon-dong
4813004900,경상남도 울산시 동동,경상남도,울산시,동동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Dong-dong
4813005000,경상남도 울산시 서동,경상남도,울산시,서동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seo-dong
4813005100,경상남도 울산시 남외동,경상남도,울산시,남외동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Namoe-dong
4813005200,경상남도 울산시 약사동,경상남도,울산시,약사동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yaksa-dong
4813005300,경상남도 울산시 반구동,경상남도,울산시,반구동,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Bangu-dong
4813005400,경상남도 울산시 성안리,경상남도,울산시,성안리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seongan-ri
4813005500,경상남도 울산시 유곡리,경상남도,울산시,유곡리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yugok-ri
4813005600,경상남도 울산시 태화리,경상남도,울산시,태화리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Taehwa-ri
4813005700,경상남도 울산시 다운리,경상남도,울산시,다운리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Daun-ri
4813005800,경상남도 울산시 무거리,경상남도,울산시,무거리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Mugeo-ri
4813005900,경상남도 울산시 옥리,경상남도,울산시,옥리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Ok-ri
4813006000,경상남도 울산시 두왕리,경상남도,울산시,두왕리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Duwang-ri
4813006100,경상남도 울산시 신정리,경상남도,울산시,신정리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Sinjeong-ri
4813006200,경상남도 울산시 달리,경상남도,울산시,달리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Dal-ri
4813006300,경상남도 울산시 삼산리,경상남도,울산시,삼산리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Samsan-ri
4813006400,경상남도 울산시 여천리,경상남도,울산시,여천리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yeocheon-ri
4813006500,경상남도 울산시 야음리,경상남도,울산시,야음리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yaeum-ri
4813006600,경상남도 울산시 선암리,경상남도,울산시,선암리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seonam-ri
4813006700,경상남도 울산시 상개리,경상남도,울산시,상개리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Sanggae-ri
4813006800,경상남도 울산시 부곡리,경상남도,울산시,부곡리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Bugok-ri
4813006900,경상남도 울산시 고사리,경상남도,울산시,고사리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Gosa-ri
4813007000,경상남도 울산시 성암리,경상남도,울산시,성암리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seongam-ri
4813007100,경상남도 울산시 황성리,경상남도,울산시,황성리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hwangseong-ri
4813007200,경상남도 울산시 용연리,경상남도,울산시,용연리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yongyeon-ri
4813007300,경상남도 울산시 남화리,경상남도,울산시,남화리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Namhwa-ri
4813007400,경상남도 울산시 용잠리,경상남도,울산시,용잠리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yongjam-ri
4813007500,경상남도 울산시 장생포리,경상남도,울산시,장생포리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Jangsaengpo-ri
4813007600,경상남도 울산시 매암리,경상남도,울산시,매암리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Maeam-ri
4813007700,경상남도 울산시 방어리,경상남도,울산시,방어리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Bangeo-ri
4813007800,경상남도 울산시 화정리,경상남도,울산시,화정리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hwajeong-ri
4813007900,경상남도 울산시 일산리,경상남도,울산시,일산리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Ilsan-ri
4813008000,경상남도 울산시 전하리,경상남도,울산시,전하리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Jeonha-ri
4813008100,경상남도 울산시 미포리,경상남도,울산시,미포리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Mipo-ri
4813008200,경상남도 울산시 주전리,경상남도,울산시,주전리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Jujeon-ri
4813008300,경상남도 울산시 동부리,경상남도,울산시,동부리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Dongbu-ri
4813008400,경상남도 울산시 서부리,경상남도,울산시,서부리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seobu-ri
4813008500,경상남도 울산시 염포리,경상남도,울산시,염포리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yeompo-ri
4813008600,경상남도 울산시 양정리,경상남도,울산시,양정리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yangjeong-ri
4813008700,경상남도 울산시 효문리,경상남도,울산시,효문리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hyomun-ri
4813008800,경상남도 울산시 명촌리,경상남도,울산시,명촌리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Myeongchon-ri
4813008900,경상남도 울산시 진장리,경상남도,울산시,진장리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Jinjang-ri
4813009000,경상남도 울산시 연암리,경상남도,울산시,연암리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yeonam-ri
4813009100,경상남도 울산시 화봉리,경상남도,울산시,화봉리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Hwabong-ri
4813009200,경상남도 울산시 송정리,경상남도,울산시,송정리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Songjeong-ri
4813009300,경상남도 울산시 장현리,경상남도,울산시,장현리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Janghyeon-ri
4813009400,경상남도 울산시 동리,경상남도,울산시,동리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Dong-ri
4813009500,경상남도 울산시 서리,경상남도,울산시,서리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Seo-ri
4813009600,경상남도 울산시 남외리,경상남도,울산시,남외리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Namoe-ri
4813009700,경상남도 울산시 약사리,경상남도,울산시,약사리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Yaksa-ri
4813009800,경상남도 울산시 반구리,경상남도,울산시,반구리,,폐지,3,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si Bangu-ri
4813100000,경상남도 울산시 중구,경상남도,울산시 중구,,,폐지,2,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu
4813100100,경상남도 울산시 중구 방어동,경상남도,울산시 중구,방어동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Bangeo-dong
4813100200,경상남도 울산시 중구 일산동,경상남도,울산시 중구,일산동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Ilsan-dong
4813100300,경상남도 울산시 중구 화정동,경상남도,울산시 중구,화정동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Hwajeong-dong
4813100400,경상남도 울산시 중구 전하동,경상남도,울산시 중구,전하동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Jeonha-dong
4813100500,경상남도 울산시 중구 미포동,경상남도,울산시 중구,미포동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Mipo-dong
4813100600,경상남도 울산시 중구 동부동,경상남도,울산시 중구,동부동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Dongbu-dong
4813100700,경상남도 울산시 중구 서부동,경상남도,울산시 중구,서부동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Seobu-dong
4813100800,경상남도 울산시 중구 주전동,경상남도,울산시 중구,주전동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Jujeon-dong
4813110100,경상남도 울산시 중구 학성동,경상남도,울산시 중구,학성동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Hakseong-dong
4813110200,경상남도 울산시 중구 학산동,경상남도,울산시 중구,학산동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Haksan-dong
4813110300,경상남도 울산시 중구 복산동,경상남도,울산시 중구,복산동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Boksan-dong
4813110400,경상남도 울산시 중구 북정동,경상남도,울산시 중구,북정동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Bukjeong-dong
4813110500,경상남도 울산시 중구 옥교동,경상남도,울산시 중구,옥교동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Okgyo-dong
4813110600,경상남도 울산시 중구 성남동,경상남도,울산시 중구,성남동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Seongnam-dong
4813110700,경상남도 울산시 중구 교동,경상남도,울산시 중구,교동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Gyo-dong
4813110800,경상남도 울산시 중구 우정동,경상남도,울산시 중구,우정동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Ujeong-dong
4813110900,경상남도 울산시 중구 성안동,경상남도,울산시 중구,성안동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Seongan-dong
4813111000,경상남도 울산시 중구 유곡동,경상남도,울산시 중구,유곡동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Yugok-dong
4813111100,경상남도 울산시 중구 태화동,경상남도,울산시 중구,태화동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Taehwa-dong
4813111200,경상남도 울산시 중구 다운동,경상남도,울산시 중구,다운동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Daun-dong
4813111300,경상남도 울산시 중구 동동,경상남도,울산시 중구,동동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Dong-dong
4813111400,경상남도 울산시 중구 서동,경상남도,울산시 중구,서동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Seo-dong
4813111500,경상남도 울산시 중구 남외동,경상남도,울산시 중구,남외동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Namoe-dong
4813111600,경상남도 울산시 중구 장현동,경상남도,울산시 중구,장현동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Janghyeon-dong
4813111700,경상남도 울산시 중구 약사동,경상남도,울산시 중구,약사동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Yaksa-dong
4813111800,경상남도 울산시 중구 반구동,경상남도,울산시 중구,반구동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Bangu-dong
4813111900,경상남도 울산시 중구 명촌동,경상남도,울산시 중구,명촌동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Myeongchon-dong
4813112000,경상남도 울산시 중구 진장동,경상남도,울산시 중구,진장동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Jinjang-dong
4813112100,경상남도 울산시 중구 연암동,경상남도,울산시 중구,연암동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Yeonam-dong
4813112200,경상남도 울산시 중구 효문동,경상남도,울산시 중구,효문동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Hyomun-dong
4813112300,경상남도 울산시 중구 양정동,경상남도,울산시 중구,양정동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Yangjeong-dong
4813112400,경상남도 울산시 중구 화봉동,경상남도,울산시 중구,화봉동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Hwabong-dong
4813112500,경상남도 울산시 중구 송정동,경상남도,울산시 중구,송정동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Songjeong-dong
4813112600,경상남도 울산시 중구 염포동,경상남도,울산시 중구,염포동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Yeompo-dong
4813190100,경상남도 울산시 중구 병영동,경상남도,울산시 중구,병영동,,폐지,3,4813100000,경남,Gyeongnam,Gyeongnam Ulsan-si-Jung-gu Byeongyeong-dong
4813300000,경상남도 울산시 남구,경상남도,울산시 남구,,,폐지,2,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu
4813310100,경상남도 울산시 남구 무거동,경상남도,울산시 남구,무거동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Mugeo-dong
4813310200,경상남도 울산시 남구 옥동,경상남도,울산시 남구,옥동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Ok-dong
4813310300,경상남도 울산시 남구 두왕동,경상남도,울산시 남구,두왕동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Duwang-dong
4813310400,경상남도 울산시 남구 신정동,경상남도,울산시 남구,신정동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Sinjeong-dong
4813310500,경상남도 울산시 남구 달동,경상남도,울산시 남구,달동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Dal-dong
4813310600,경상남도 울산시 남구 삼산동,경상남도,울산시 남구,삼산동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Samsan-dong
4813310700,경상남도 울산시 남구 여천동,경상남도,울산시 남구,여천동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Yeocheon-dong
4813310800,경상남도 울산시 남구 야음동,경상남도,울산시 남구,야음동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Yaeum-dong
4813310900,경상남도 울산시 남구 선암동,경상남도,울산시 남구,선암동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Seonam-dong
4813311000,경상남도 울산시 남구 상개동,경상남도,울산시 남구,상개동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Sanggae-dong
4813311100,경상남도 울산시 남구 부곡동,경상남도,울산시 남구,부곡동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Bugok-dong
4813311200,경상남도 울산시 남구 고사동,경상남도,울산시 남구,고사동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Gosa-dong
4813311300,경상남도 울산시 남구 성암동,경상남도,울산시 남구,성암동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Seongam-dong
4813311400,경상남도 울산시 남구 황성동,경상남도,울산시 남구,황성동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Hwangseong-dong
4813311500,경상남도 울산시 남구 용연동,경상남도,울산시 남구,용연동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Yongyeon-dong
4813311600,경상남도 울산시 남구 남화동,경상남도,울산시 남구,남화동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Namhwa-dong
4813311700,경상남도 울산시 남구 용잠동,경상남도,울산시 남구,용잠동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Yongjam-dong
4813311800,경상남도 울산시 남구 장생포동,경상남도,울산시 남구,장생포동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Jangsaengpo-dong
4813311900,경상남도 울산시 남구 매암동,경상남도,울산시 남구,매암동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Maeam-dong
4813390200,경상남도 울산시 남구 신정1동,경상남도,울산시 남구,신정1동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Sinjeong1-dong
4813390300,경상남도 울산시 남구 신정2동,경상남도,울산시 남구,신정2동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Sinjeong2-dong
4813390400,경상남도 울산시 남구 신정3동,경상남도,울산시 남구,신정3동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Sinjeong3-dong
4813390500,경상남도 울산시 남구 신정4동,경상남도,울산시 남구,신정4동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Sinjeong4-dong
4813390600,경상남도 울산시 남구 야음1동,경상남도,울산시 남구,야음1동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Yaeum1-dong
4813390700,경상남도 울산시 남구 야음2동,경상남도,울산시 남구,야음2동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Yaeum2-dong
4813390800,경상남도 울산시 남구 야음3동,경상남도,울산시 남구,야음3동,,폐지,3,4813300000,경남,Gyeongnam,Gyeongnam Ulsan-si-Nam-gu Yaeum3-dong
4813500000,경상남도 울산시 동구,경상남도,울산시 동구,,,폐지,2,4813000000,경남,Gyeongnam,Gyeongnam Ulsan-si-Dong-gu
4813510100,경상남도 울산시 동구 방어동,경상남도,울산시 동구,방어동,,폐지,3,4813500000,경남,Gyeongnam,Gyeongnam Ulsan-si-Dong-gu Bangeo-dong
4813510200,경상남도 울산시 동구 화정동,경상남도,울산시 동구,화정동,,폐지,3,4813500000,경남,Gyeongnam,Gyeongnam Ulsan-si-Dong-gu Hwajeong-dong
4813510300,경상남도 울산시 동구 일산동,경상남도,울산시 동구,일산동,,폐지,3,4813500000,경남,Gyeongnam,Gyeongnam Ulsan-si-Dong-gu Ilsan-dong
4813510400,경상남도 울산시 동구 전하동,경상남도,울산시 동구,전하동,,폐지,3,4813500000,경남,Gyeongnam,Gyeongnam Ulsan-si-Dong-gu Jeonha-dong
4813510500,경상남도 울산시 동구 미포동,경상남도,울산시 동구,미포동,,폐지,3,4813500000,경남,Gyeongnam,Gyeongnam Ulsan-si-Dong-gu Mipo-dong
4813510600,경상남도 울산시 동구 주전동,경상남도,울산시 동구,주전동,,폐지,3,4813500000,경남,Gyeongnam,Gyeongnam Ulsan-si-Dong-gu Jujeon-dong
4813510700,경상남도 울산시 동구 동부동,경상남도,울산시 동구,동부동,,폐지,3,4813500000,경남,Gyeongnam,Gyeongnam Ulsan-si-Dong-gu Dongbu-dong
